cTS,cEE,cH2,cNG,cCO2,cBioCH4,cBiomass,configuration
75,25,100,100,200,110,35,PlasmaOxy_CC
75,25,100,100,200,110,50,PlasmaOxy_CC
75,25,100,100,200,110,65,PlasmaOxy_CC
75,25,100,100,200,110,80,PlasmaOxy_CC
75,25,100,100,250,90,20,BiomassOxy_CC
75,25,100,100,250,90,35,PlasmaOxy_CC
75,25,100,100,250,90,50,PlasmaOxy_CC
75,25,100,100,250,90,65,PlasmaOxy_CC
75,25,100,100,250,90,80,PlasmaOxy_CC
75,25,100,100,250,110,20,BiomassOxy_CC
75,25,100,100,250,110,35,PlasmaOxy_CC
75,25,100,100,250,110,50,PlasmaOxy_CC
75,25,100,100,250,110,65,PlasmaOxy_CC
75,25,100,100,250,110,80,PlasmaOxy_CC
75,50,10,10,75,90,20,NG
75,50,10,10,75,90,35,NG
75,50,10,10,75,90,50,NG
75,50,10,10,75,90,65,NG
75,50,10,10,75,90,80,NG
75,50,10,10,75,110,20,NG
75,50,10,10,75,110,35,NG
75,50,10,10,75,110,50,NG
75,50,10,10,75,110,65,NG
75,50,10,10,75,110,80,NG
75,50,10,10,100,90,20,Biomass
75,50,10,10,100,90,35,H2Oxy
75,50,10,10,100,90,50,H2Oxy
75,50,10,10,100,90,65,H2Oxy
75,50,10,10,100,90,80,H2Oxy
75,50,10,10,100,110,20,Biomass
75,50,10,10,100,110,35,H2Oxy
75,50,10,10,100,110,50,H2Oxy
75,50,10,10,100,110,65,H2Oxy
75,50,10,10,100,110,80,H2Oxy
75,50,10,10,150,90,20,H2Oxy_CC
75,50,10,10,150,90,35,H2Oxy_CC
75,50,10,10,150,90,50,H2Oxy_CC
75,50,10,10,150,90,65,H2Oxy_CC
75,50,10,10,150,90,80,H2Oxy_CC
75,50,10,10,150,110,20,H2Oxy_CC
75,50,10,10,150,110,35,H2Oxy_CC
75,50,10,10,150,110,50,H2Oxy_CC
75,50,10,10,150,110,65,H2Oxy_CC
75,50,10,10,150,110,80,H2Oxy_CC
75,50,10,10,200,90,20,H2Oxy_CC
75,50,10,10,200,90,35,H2Oxy_CC
75,50,10,10,200,90,50,H2Oxy_CC
75,50,10,10,200,90,65,H2Oxy_CC
75,50,10,10,200,90,80,H2Oxy_CC
75,50,10,10,200,110,20,H2Oxy_CC
75,50,10,10,200,110,35,H2Oxy_CC
75,50,10,10,200,110,50,H2Oxy_CC
75,50,10,10,200,110,65,H2Oxy_CC
75,50,10,10,200,110,80,H2Oxy_CC
75,50,10,10,250,90,20,H2Oxy_CC
75,50,10,10,250,90,35,H2Oxy_CC
75,50,10,10,250,90,50,H2Oxy_CC
75,50,10,10,250,90,65,H2Oxy_CC
75,50,10,10,250,90,80,H2Oxy_CC
75,50,10,10,250,110,20,H2Oxy_CC
75,50,10,10,250,110,35,H2Oxy_CC
75,50,10,10,250,110,50,H2Oxy_CC
75,50,10,10,250,110,65,H2Oxy_CC
75,50,10,10,250,110,80,H2Oxy_CC
75,50,10,35,75,90,20,Biomass
75,50,10,35,75,90,35,H2Oxy
75,50,10,35,75,90,50,H2Oxy
75,50,10,35,75,90,65,H2Oxy
75,50,10,35,75,90,80,H2Oxy
75,50,10,35,75,110,20,Biomass
75,50,10,35,75,110,35,H2Oxy
75,50,10,35,75,110,50,H2Oxy
75,50,10,35,75,110,65,H2Oxy
75,50,10,35,75,110,80,H2Oxy
75,50,10,35,100,90,20,Biomass
75,50,10,35,100,90,35,H2Oxy
75,50,10,35,100,90,50,H2Oxy
75,50,10,35,100,90,65,H2Oxy
75,50,10,35,100,90,80,H2Oxy
75,50,10,35,100,110,20,Biomass
75,50,10,35,100,110,35,H2Oxy
75,50,10,35,100,110,50,H2Oxy
75,50,10,35,100,110,65,H2Oxy
75,50,10,35,100,110,80,H2Oxy
75,50,10,35,150,90,20,H2Oxy_CC
75,50,10,35,150,90,35,H2Oxy_CC
75,50,10,35,150,90,50,H2Oxy_CC
75,50,10,35,150,90,65,H2Oxy_CC
75,50,10,35,150,90,80,H2Oxy_CC
75,50,10,35,150,110,20,H2Oxy_CC
75,50,10,35,150,110,35,H2Oxy_CC
75,50,10,35,150,110,50,H2Oxy_CC
75,50,10,35,150,110,65,H2Oxy_CC
75,50,10,35,150,110,80,H2Oxy_CC
75,50,10,35,200,90,20,H2Oxy_CC
75,50,10,35,200,90,35,H2Oxy_CC
75,50,10,35,200,90,50,H2Oxy_CC
75,50,10,35,200,90,65,H2Oxy_CC
75,50,10,35,200,90,80,H2Oxy_CC
75,50,10,35,200,110,20,H2Oxy_CC
75,50,10,35,200,110,35,H2Oxy_CC
75,50,10,35,200,110,50,H2Oxy_CC
75,50,10,35,200,110,65,H2Oxy_CC
75,50,10,35,200,110,80,H2Oxy_CC
75,50,10,35,250,90,20,H2Oxy_CC
75,50,10,35,250,90,35,H2Oxy_CC
75,50,10,35,250,90,50,H2Oxy_CC
75,50,10,35,250,90,65,H2Oxy_CC
75,50,10,35,250,90,80,H2Oxy_CC
75,50,10,35,250,110,20,H2Oxy_CC
75,50,10,35,250,110,35,H2Oxy_CC
75,50,10,35,250,110,50,H2Oxy_CC
75,50,10,35,250,110,65,H2Oxy_CC
75,50,10,35,250,110,80,H2Oxy_CC
75,50,10,55,75,90,20,Biomass
75,50,10,55,75,90,35,H2Oxy
75,50,10,55,75,90,50,H2Oxy
75,50,10,55,75,90,65,H2Oxy
75,50,10,55,75,90,80,H2Oxy
75,50,10,55,75,110,20,Biomass
75,50,10,55,75,110,35,H2Oxy
75,50,10,55,75,110,50,H2Oxy
75,50,10,55,75,110,65,H2Oxy
75,50,10,55,75,110,80,H2Oxy
75,50,10,55,100,90,20,Biomass
75,50,10,55,100,90,35,H2Oxy
75,50,10,55,100,90,50,H2Oxy
75,50,10,55,100,90,65,H2Oxy
75,50,10,55,100,90,80,H2Oxy
75,50,10,55,100,110,20,Biomass
75,50,10,55,100,110,35,H2Oxy
75,50,10,55,100,110,50,H2Oxy
75,50,10,55,100,110,65,H2Oxy
75,50,10,55,100,110,80,H2Oxy
75,50,10,55,150,90,20,H2Oxy_CC
75,50,10,55,150,90,35,H2Oxy_CC
75,50,10,55,150,90,50,H2Oxy_CC
75,50,10,55,150,90,65,H2Oxy_CC
75,50,10,55,150,90,80,H2Oxy_CC
75,50,10,55,150,110,20,H2Oxy_CC
75,50,10,55,150,110,35,H2Oxy_CC
75,50,10,55,150,110,50,H2Oxy_CC
75,50,10,55,150,110,65,H2Oxy_CC
75,50,10,55,150,110,80,H2Oxy_CC
75,50,10,55,200,90,20,H2Oxy_CC
75,50,10,55,200,90,35,H2Oxy_CC
75,50,10,55,200,90,50,H2Oxy_CC
75,50,10,55,200,90,65,H2Oxy_CC
75,50,10,55,200,90,80,H2Oxy_CC
75,50,10,55,200,110,20,H2Oxy_CC
75,50,10,55,200,110,35,H2Oxy_CC
75,50,10,55,200,110,50,H2Oxy_CC
75,50,10,55,200,110,65,H2Oxy_CC
75,50,10,55,200,110,80,H2Oxy_CC
75,50,10,55,250,90,20,H2Oxy_CC
75,50,10,55,250,90,35,H2Oxy_CC
75,50,10,55,250,90,50,H2Oxy_CC
75,50,10,55,250,90,65,H2Oxy_CC
75,50,10,55,250,90,80,H2Oxy_CC
75,50,10,55,250,110,20,H2Oxy_CC
75,50,10,55,250,110,35,H2Oxy_CC
75,50,10,55,250,110,50,H2Oxy_CC
75,50,10,55,250,110,65,H2Oxy_CC
75,50,10,55,250,110,80,H2Oxy_CC
75,50,10,75,75,90,20,Biomass
75,50,10,75,75,90,35,H2Oxy
75,50,10,75,75,90,50,H2Oxy
75,50,10,75,75,90,65,H2Oxy
75,50,10,75,75,90,80,H2Oxy
75,50,10,75,75,110,20,Biomass
75,50,10,75,75,110,35,H2Oxy
75,50,10,75,75,110,50,H2Oxy
75,50,10,75,75,110,65,H2Oxy
75,50,10,75,75,110,80,H2Oxy
75,50,10,75,100,90,20,Biomass
75,50,10,75,100,90,35,H2Oxy
75,50,10,75,100,90,50,H2Oxy
75,50,10,75,100,90,65,H2Oxy
75,50,10,75,100,90,80,H2Oxy
75,50,10,75,100,110,20,Biomass
75,50,10,75,100,110,35,H2Oxy
75,50,10,75,100,110,50,H2Oxy
75,50,10,75,100,110,65,H2Oxy
75,50,10,75,100,110,80,H2Oxy
75,50,10,75,150,90,20,H2Oxy_CC
75,50,10,75,150,90,35,H2Oxy_CC
75,50,10,75,150,90,50,H2Oxy_CC
75,50,10,75,150,90,65,H2Oxy_CC
75,50,10,75,150,90,80,H2Oxy_CC
75,50,10,75,150,110,20,H2Oxy_CC
75,50,10,75,150,110,35,H2Oxy_CC
75,50,10,75,150,110,50,H2Oxy_CC
75,50,10,75,150,110,65,H2Oxy_CC
75,50,10,75,150,110,80,H2Oxy_CC
75,50,10,75,200,90,20,H2Oxy_CC
75,50,10,75,200,90,35,H2Oxy_CC
75,50,10,75,200,90,50,H2Oxy_CC
75,50,10,75,200,90,65,H2Oxy_CC
75,50,10,75,200,90,80,H2Oxy_CC
75,50,10,75,200,110,20,H2Oxy_CC
75,50,10,75,200,110,35,H2Oxy_CC
75,50,10,75,200,110,50,H2Oxy_CC
75,50,10,75,200,110,65,H2Oxy_CC
75,50,10,75,200,110,80,H2Oxy_CC
75,50,10,75,250,90,20,H2Oxy_CC
75,50,10,75,250,90,35,H2Oxy_CC
75,50,10,75,250,90,50,H2Oxy_CC
75,50,10,75,250,90,65,H2Oxy_CC
75,50,10,75,250,90,80,H2Oxy_CC
75,50,10,75,250,110,20,H2Oxy_CC
75,50,10,75,250,110,35,H2Oxy_CC
75,50,10,75,250,110,50,H2Oxy_CC
75,50,10,75,250,110,65,H2Oxy_CC
75,50,10,75,250,110,80,H2Oxy_CC
75,50,10,100,75,90,20,Biomass
75,50,10,100,75,90,35,H2Oxy
75,50,10,100,75,90,50,H2Oxy
75,50,10,100,75,90,65,H2Oxy
75,50,10,100,75,90,80,H2Oxy
75,50,10,100,75,110,20,Biomass
75,50,10,100,75,110,35,H2Oxy
75,50,10,100,75,110,50,H2Oxy
75,50,10,100,75,110,65,H2Oxy
75,50,10,100,75,110,80,H2Oxy
75,50,10,100,100,90,20,Biomass
75,50,10,100,100,90,35,H2Oxy
75,50,10,100,100,90,50,H2Oxy
75,50,10,100,100,90,65,H2Oxy
75,50,10,100,100,90,80,H2Oxy
75,50,10,100,100,110,20,Biomass
75,50,10,100,100,110,35,H2Oxy
75,50,10,100,100,110,50,H2Oxy
75,50,10,100,100,110,65,H2Oxy
75,50,10,100,100,110,80,H2Oxy
75,50,10,100,150,90,20,H2Oxy_CC
75,50,10,100,150,90,35,H2Oxy_CC
75,50,10,100,150,90,50,H2Oxy_CC
75,50,10,100,150,90,65,H2Oxy_CC
75,50,10,100,150,90,80,H2Oxy_CC
75,50,10,100,150,110,20,H2Oxy_CC
75,50,10,100,150,110,35,H2Oxy_CC
75,50,10,100,150,110,50,H2Oxy_CC
75,50,10,100,150,110,65,H2Oxy_CC
75,50,10,100,150,110,80,H2Oxy_CC
75,50,10,100,200,90,20,H2Oxy_CC
75,50,10,100,200,90,35,H2Oxy_CC
75,50,10,100,200,90,50,H2Oxy_CC
75,50,10,100,200,90,65,H2Oxy_CC
75,50,10,100,200,90,80,H2Oxy_CC
75,50,10,100,200,110,20,H2Oxy_CC
75,50,10,100,200,110,35,H2Oxy_CC
75,50,10,100,200,110,50,H2Oxy_CC
75,50,10,100,200,110,65,H2Oxy_CC
75,50,10,100,200,110,80,H2Oxy_CC
75,50,10,100,250,90,20,H2Oxy_CC
75,50,10,100,250,90,35,H2Oxy_CC
75,50,10,100,250,90,50,H2Oxy_CC
75,50,10,100,250,90,65,H2Oxy_CC
75,50,10,100,250,90,80,H2Oxy_CC
75,50,10,100,250,110,20,H2Oxy_CC
75,50,10,100,250,110,35,H2Oxy_CC
75,50,10,100,250,110,50,H2Oxy_CC
75,50,10,100,250,110,65,H2Oxy_CC
75,50,10,100,250,110,80,H2Oxy_CC
75,50,25,10,75,90,20,NG
75,50,25,10,75,90,35,NG
75,50,25,10,75,90,50,NG
75,50,25,10,75,90,65,NG
75,50,25,10,75,90,80,NG
75,50,25,10,75,110,20,NG
75,50,25,10,75,110,35,NG
75,50,25,10,75,110,50,NG
75,50,25,10,75,110,65,NG
75,50,25,10,75,110,80,NG
75,50,25,10,100,90,20,Biomass
75,50,25,10,100,90,35,NG
75,50,25,10,100,90,50,NG
75,50,25,10,100,90,65,NG
75,50,25,10,100,90,80,NG
75,50,25,10,100,110,20,Biomass
75,50,25,10,100,110,35,NG
75,50,25,10,100,110,50,NG
75,50,25,10,100,110,65,NG
75,50,25,10,100,110,80,NG
75,50,25,10,150,90,20,BiomassOxy_CC
75,50,25,10,150,90,35,H2Oxy_CC
75,50,25,10,150,90,50,H2Oxy_CC
75,50,25,10,150,90,65,H2Oxy_CC
75,50,25,10,150,90,80,H2Oxy_CC
75,50,25,10,150,110,20,BiomassOxy_CC
75,50,25,10,150,110,35,H2Oxy_CC
75,50,25,10,150,110,50,H2Oxy_CC
75,50,25,10,150,110,65,H2Oxy_CC
75,50,25,10,150,110,80,H2Oxy_CC
75,50,25,10,200,90,20,BiomassOxy_CC
75,50,25,10,200,90,35,H2Oxy_CC
75,50,25,10,200,90,50,H2Oxy_CC
75,50,25,10,200,90,65,H2Oxy_CC
75,50,25,10,200,90,80,H2Oxy_CC
75,50,25,10,200,110,20,BiomassOxy_CC
75,50,25,10,200,110,35,H2Oxy_CC
75,50,25,10,200,110,50,H2Oxy_CC
75,50,25,10,200,110,65,H2Oxy_CC
75,50,25,10,200,110,80,H2Oxy_CC
75,50,25,10,250,90,20,BiomassOxy_CC
75,50,25,10,250,90,35,H2Oxy_CC
75,50,25,10,250,90,50,H2Oxy_CC
75,50,25,10,250,90,65,H2Oxy_CC
75,50,25,10,250,90,80,H2Oxy_CC
75,50,25,10,250,110,20,BiomassOxy_CC
75,50,25,10,250,110,35,H2Oxy_CC
75,50,25,10,250,110,50,H2Oxy_CC
75,50,25,10,250,110,65,H2Oxy_CC
75,50,25,10,250,110,80,H2Oxy_CC
75,50,25,35,75,90,20,Biomass
75,50,25,35,75,90,35,Biomass
75,50,25,35,75,90,50,H2Oxy
75,50,25,35,75,90,65,H2Oxy
75,50,25,35,75,90,80,H2Oxy
75,50,25,35,75,110,20,Biomass
75,50,25,35,75,110,35,Biomass
75,50,25,35,75,110,50,H2Oxy
75,50,25,35,75,110,65,H2Oxy
75,50,25,35,75,110,80,H2Oxy
75,50,25,35,100,90,20,Biomass
75,50,25,35,100,90,35,Biomass
75,50,25,35,100,90,50,H2Oxy
75,50,25,35,100,90,65,H2Oxy
75,50,25,35,100,90,80,H2Oxy
75,50,25,35,100,110,20,Biomass
75,50,25,35,100,110,35,Biomass
75,50,25,35,100,110,50,H2Oxy
75,50,25,35,100,110,65,H2Oxy
75,50,25,35,100,110,80,H2Oxy
75,50,25,35,150,90,20,BiomassOxy_CC
75,50,25,35,150,90,35,H2Oxy_CC
75,50,25,35,150,90,50,H2Oxy_CC
75,50,25,35,150,90,65,H2Oxy_CC
75,50,25,35,150,90,80,H2Oxy_CC
75,50,25,35,150,110,20,BiomassOxy_CC
75,50,25,35,150,110,35,H2Oxy_CC
75,50,25,35,150,110,50,H2Oxy_CC
75,50,25,35,150,110,65,H2Oxy_CC
75,50,25,35,150,110,80,H2Oxy_CC
75,50,25,35,200,90,20,BiomassOxy_CC
75,50,25,35,200,90,35,H2Oxy_CC
75,50,25,35,200,90,50,H2Oxy_CC
75,50,25,35,200,90,65,H2Oxy_CC
75,50,25,35,200,90,80,H2Oxy_CC
75,50,25,35,200,110,20,BiomassOxy_CC
75,50,25,35,200,110,35,H2Oxy_CC
75,50,25,35,200,110,50,H2Oxy_CC
75,50,25,35,200,110,65,H2Oxy_CC
75,50,25,35,200,110,80,H2Oxy_CC
75,50,25,35,250,90,20,BiomassOxy_CC
75,50,25,35,250,90,35,H2Oxy_CC
75,50,25,35,250,90,50,H2Oxy_CC
75,50,25,35,250,90,65,H2Oxy_CC
75,50,25,35,250,90,80,H2Oxy_CC
75,50,25,35,250,110,20,BiomassOxy_CC
75,50,25,35,250,110,35,H2Oxy_CC
75,50,25,35,250,110,50,H2Oxy_CC
75,50,25,35,250,110,65,H2Oxy_CC
75,50,25,35,250,110,80,H2Oxy_CC
75,50,25,55,75,90,20,Biomass
75,50,25,55,75,90,35,Biomass
75,50,25,55,75,90,50,H2Oxy
75,50,25,55,75,90,65,H2Oxy
75,50,25,55,75,90,80,H2Oxy
75,50,25,55,75,110,20,Biomass
75,50,25,55,75,110,35,Biomass
75,50,25,55,75,110,50,H2Oxy
75,50,25,55,75,110,65,H2Oxy
75,50,25,55,75,110,80,H2Oxy
75,50,25,55,100,90,20,Biomass
75,50,25,55,100,90,35,Biomass
75,50,25,55,100,90,50,H2Oxy
75,50,25,55,100,90,65,H2Oxy
75,50,25,55,100,90,80,H2Oxy
75,50,25,55,100,110,20,Biomass
75,50,25,55,100,110,35,Biomass
75,50,25,55,100,110,50,H2Oxy
75,50,25,55,100,110,65,H2Oxy
75,50,25,55,100,110,80,H2Oxy
75,50,25,55,150,90,20,BiomassOxy_CC
75,50,25,55,150,90,35,H2Oxy_CC
75,50,25,55,150,90,50,H2Oxy_CC
75,50,25,55,150,90,65,H2Oxy_CC
75,50,25,55,150,90,80,H2Oxy_CC
75,50,25,55,150,110,20,BiomassOxy_CC
75,50,25,55,150,110,35,H2Oxy_CC
75,50,25,55,150,110,50,H2Oxy_CC
75,50,25,55,150,110,65,H2Oxy_CC
75,50,25,55,150,110,80,H2Oxy_CC
75,50,25,55,200,90,20,BiomassOxy_CC
75,50,25,55,200,90,35,H2Oxy_CC
75,50,25,55,200,90,50,H2Oxy_CC
75,50,25,55,200,90,65,H2Oxy_CC
75,50,25,55,200,90,80,H2Oxy_CC
75,50,25,55,200,110,20,BiomassOxy_CC
75,50,25,55,200,110,35,H2Oxy_CC
75,50,25,55,200,110,50,H2Oxy_CC
75,50,25,55,200,110,65,H2Oxy_CC
75,50,25,55,200,110,80,H2Oxy_CC
75,50,25,55,250,90,20,BiomassOxy_CC
75,50,25,55,250,90,35,H2Oxy_CC
75,50,25,55,250,90,50,H2Oxy_CC
75,50,25,55,250,90,65,H2Oxy_CC
75,50,25,55,250,90,80,H2Oxy_CC
75,50,25,55,250,110,20,BiomassOxy_CC
75,50,25,55,250,110,35,H2Oxy_CC
75,50,25,55,250,110,50,H2Oxy_CC
75,50,25,55,250,110,65,H2Oxy_CC
75,50,25,55,250,110,80,H2Oxy_CC
75,50,25,75,75,90,20,Biomass
75,50,25,75,75,90,35,Biomass
75,50,25,75,75,90,50,H2Oxy
75,50,25,75,75,90,65,H2Oxy
75,50,25,75,75,90,80,H2Oxy
75,50,25,75,75,110,20,Biomass
75,50,25,75,75,110,35,Biomass
75,50,25,75,75,110,50,H2Oxy
75,50,25,75,75,110,65,H2Oxy
75,50,25,75,75,110,80,H2Oxy
75,50,25,75,100,90,20,Biomass
75,50,25,75,100,90,35,Biomass
75,50,25,75,100,90,50,H2Oxy
75,50,25,75,100,90,65,H2Oxy
75,50,25,75,100,90,80,H2Oxy
75,50,25,75,100,110,20,Biomass
75,50,25,75,100,110,35,Biomass
75,50,25,75,100,110,50,H2Oxy
75,50,25,75,100,110,65,H2Oxy
75,50,25,75,100,110,80,H2Oxy
75,50,25,75,150,90,20,BiomassOxy_CC
75,50,25,75,150,90,35,H2Oxy_CC
75,50,25,75,150,90,50,H2Oxy_CC
75,50,25,75,150,90,65,H2Oxy_CC
75,50,25,75,150,90,80,H2Oxy_CC
75,50,25,75,150,110,20,BiomassOxy_CC
75,50,25,75,150,110,35,H2Oxy_CC
75,50,25,75,150,110,50,H2Oxy_CC
75,50,25,75,150,110,65,H2Oxy_CC
75,50,25,75,150,110,80,H2Oxy_CC
75,50,25,75,200,90,20,BiomassOxy_CC
75,50,25,75,200,90,35,H2Oxy_CC
75,50,25,75,200,90,50,H2Oxy_CC
75,50,25,75,200,90,65,H2Oxy_CC
75,50,25,75,200,90,80,H2Oxy_CC
75,50,25,75,200,110,20,BiomassOxy_CC
75,50,25,75,200,110,35,H2Oxy_CC
75,50,25,75,200,110,50,H2Oxy_CC
75,50,25,75,200,110,65,H2Oxy_CC
75,50,25,75,200,110,80,H2Oxy_CC
75,50,25,75,250,90,20,BiomassOxy_CC
75,50,25,75,250,90,35,H2Oxy_CC
75,50,25,75,250,90,50,H2Oxy_CC
75,50,25,75,250,90,65,H2Oxy_CC
75,50,25,75,250,90,80,H2Oxy_CC
75,50,25,75,250,110,20,BiomassOxy_CC
75,50,25,75,250,110,35,H2Oxy_CC
75,50,25,75,250,110,50,H2Oxy_CC
75,50,25,75,250,110,65,H2Oxy_CC
75,50,25,75,250,110,80,H2Oxy_CC
75,50,25,100,75,90,20,Biomass
75,50,25,100,75,90,35,Biomass
75,50,25,100,75,90,50,H2Oxy
75,50,25,100,75,90,65,H2Oxy
75,50,25,100,75,90,80,H2Oxy
75,50,25,100,75,110,20,Biomass
75,50,25,100,75,110,35,Biomass
75,50,25,100,75,110,50,H2Oxy
75,50,25,100,75,110,65,H2Oxy
75,50,25,100,75,110,80,H2Oxy
75,50,25,100,100,90,20,Biomass
75,50,25,100,100,90,35,Biomass
75,50,25,100,100,90,50,H2Oxy
75,50,25,100,100,90,65,H2Oxy
75,50,25,100,100,90,80,H2Oxy
75,50,25,100,100,110,20,Biomass
75,50,25,100,100,110,35,Biomass
75,50,25,100,100,110,50,H2Oxy
75,50,25,100,100,110,65,H2Oxy
75,50,25,100,100,110,80,H2Oxy
75,50,25,100,150,90,20,BiomassOxy_CC
75,50,25,100,150,90,35,H2Oxy_CC
75,50,25,100,150,90,50,H2Oxy_CC
75,50,25,100,150,90,65,H2Oxy_CC
75,50,25,100,150,90,80,H2Oxy_CC
75,50,25,100,150,110,20,BiomassOxy_CC
75,50,25,100,150,110,35,H2Oxy_CC
75,50,25,100,150,110,50,H2Oxy_CC
75,50,25,100,150,110,65,H2Oxy_CC
75,50,25,100,150,110,80,H2Oxy_CC
75,50,25,100,200,90,20,BiomassOxy_CC
75,50,25,100,200,90,35,H2Oxy_CC
75,50,25,100,200,90,50,H2Oxy_CC
75,50,25,100,200,90,65,H2Oxy_CC
75,50,25,100,200,90,80,H2Oxy_CC
75,50,25,100,200,110,20,BiomassOxy_CC
75,50,25,100,200,110,35,H2Oxy_CC
75,50,25,100,200,110,50,H2Oxy_CC
75,50,25,100,200,110,65,H2Oxy_CC
75,50,25,100,200,110,80,H2Oxy_CC
75,50,25,100,250,90,20,BiomassOxy_CC
75,50,25,100,250,90,35,H2Oxy_CC
75,50,25,100,250,90,50,H2Oxy_CC
75,50,25,100,250,90,65,H2Oxy_CC
75,50,25,100,250,90,80,H2Oxy_CC
75,50,25,100,250,110,20,BiomassOxy_CC
75,50,25,100,250,110,35,H2Oxy_CC
75,50,25,100,250,110,50,H2Oxy_CC
75,50,25,100,250,110,65,H2Oxy_CC
75,50,25,100,250,110,80,H2Oxy_CC
75,50,50,10,75,90,20,NG
75,50,50,10,75,90,35,NG
75,50,50,10,75,90,50,NG
75,50,50,10,75,90,65,NG
75,50,50,10,75,90,80,NG
75,50,50,10,75,110,20,NG
75,50,50,10,75,110,35,NG
75,50,50,10,75,110,50,NG
75,50,50,10,75,110,65,NG
75,50,50,10,75,110,80,NG
75,50,50,10,100,90,20,Biomass
75,50,50,10,100,90,35,NG
75,50,50,10,100,90,50,NG
75,50,50,10,100,90,65,NG
75,50,50,10,100,90,80,NG
75,50,50,10,100,110,20,Biomass
75,50,50,10,100,110,35,NG
75,50,50,10,100,110,50,NG
75,50,50,10,100,110,65,NG
75,50,50,10,100,110,80,NG
75,50,50,10,150,90,20,BiomassOxy_CC
75,50,50,10,150,90,35,NGOxy_CC
75,50,50,10,150,90,50,NGOxy_CC
75,50,50,10,150,90,65,NGOxy_CC
75,50,50,10,150,90,80,NGOxy_CC
75,50,50,10,150,110,20,BiomassOxy_CC
75,50,50,10,150,110,35,NGOxy_CC
75,50,50,10,150,110,50,NGOxy_CC
75,50,50,10,150,110,65,NGOxy_CC
75,50,50,10,150,110,80,NGOxy_CC
75,50,50,10,200,90,20,BiomassOxy_CC
75,50,50,10,200,90,35,NGOxy_CC
75,50,50,10,200,90,50,NGOxy_CC
75,50,50,10,200,90,65,NGOxy_CC
75,50,50,10,200,90,80,NGOxy_CC
75,50,50,10,200,110,20,BiomassOxy_CC
75,50,50,10,200,110,35,NGOxy_CC
75,50,50,10,200,110,50,NGOxy_CC
75,50,50,10,200,110,65,NGOxy_CC
75,50,50,10,200,110,80,NGOxy_CC
75,50,50,10,250,90,20,BiomassOxy_CC
75,50,50,10,250,90,35,NGOxy_CC
75,50,50,10,250,90,50,NGOxy_CC
75,50,50,10,250,90,65,NGOxy_CC
75,50,50,10,250,90,80,NGOxy_CC
75,50,50,10,250,110,20,BiomassOxy_CC
75,50,50,10,250,110,35,NGOxy_CC
75,50,50,10,250,110,50,NGOxy_CC
75,50,50,10,250,110,65,NGOxy_CC
75,50,50,10,250,110,80,NGOxy_CC
75,50,50,35,75,90,20,Biomass
75,50,50,35,75,90,35,Biomass
75,50,50,35,75,90,50,NG
75,50,50,35,75,90,65,NG
75,50,50,35,75,90,80,NG
75,50,50,35,75,110,20,Biomass
75,50,50,35,75,110,35,Biomass
75,50,50,35,75,110,50,NG
75,50,50,35,75,110,65,NG
75,50,50,35,75,110,80,NG
75,50,50,35,100,90,20,Biomass
75,50,50,35,100,90,35,Biomass
75,50,50,35,100,90,50,NG
75,50,50,35,100,90,65,NG
75,50,50,35,100,90,80,NG
75,50,50,35,100,110,20,Biomass
75,50,50,35,100,110,35,Biomass
75,50,50,35,100,110,50,NG
75,50,50,35,100,110,65,NG
75,50,50,35,100,110,80,NG
75,50,50,35,150,90,20,BiomassOxy_CC
75,50,50,35,150,90,35,BiomassOxy_CC
75,50,50,35,150,90,50,PlasmaOxy_CC
75,50,50,35,150,90,65,PlasmaOxy_CC
75,50,50,35,150,90,80,PlasmaOxy_CC
75,50,50,35,150,110,20,BiomassOxy_CC
75,50,50,35,150,110,35,BiomassOxy_CC
75,50,50,35,150,110,50,PlasmaOxy_CC
75,50,50,35,150,110,65,PlasmaOxy_CC
75,50,50,35,150,110,80,PlasmaOxy_CC
75,50,50,35,200,90,20,BiomassOxy_CC
75,50,50,35,200,90,35,BiomassOxy_CC
75,50,50,35,200,90,50,PlasmaOxy_CC
75,50,50,35,200,90,65,PlasmaOxy_CC
75,50,50,35,200,90,80,PlasmaOxy_CC
75,50,50,35,200,110,20,BiomassOxy_CC
75,50,50,35,200,110,35,BiomassOxy_CC
75,50,50,35,200,110,50,PlasmaOxy_CC
75,50,50,35,200,110,65,PlasmaOxy_CC
75,50,50,35,200,110,80,PlasmaOxy_CC
75,50,50,35,250,90,20,BiomassOxy_CC
75,50,50,35,250,90,35,BiomassOxy_CC
75,50,50,35,250,90,50,PlasmaOxy_CC
75,50,50,35,250,90,65,PlasmaOxy_CC
75,50,50,35,250,90,80,PlasmaOxy_CC
75,50,50,35,250,110,20,BiomassOxy_CC
75,50,50,35,250,110,35,BiomassOxy_CC
75,50,50,35,250,110,50,PlasmaOxy_CC
75,50,50,35,250,110,65,PlasmaOxy_CC
75,50,50,35,250,110,80,PlasmaOxy_CC
75,50,50,55,75,90,20,Biomass
75,50,50,55,75,90,35,Biomass
75,50,50,55,75,90,50,Biomass
75,50,50,55,75,90,65,Plasma
75,50,50,55,75,90,80,Plasma
75,50,50,55,75,110,20,Biomass
75,50,50,55,75,110,35,Biomass
75,50,50,55,75,110,50,Biomass
75,50,50,55,75,110,65,Plasma
75,50,50,55,75,110,80,Plasma
75,50,50,55,100,90,20,Biomass
